# k	Real	Imaginary	Magnitude	Phase
9.070000000000000000e+02 -1.538122974916764640e-01 -5.084177130766143193e-02 1.619972486475265150e-01 -2.822354366347896271e+00
9.080000000000000000e+02 -1.441513224371672730e-01 1.363521591370230324e-01 1.984225669164478290e-01 2.383991487286573285e+00
9.090000000000000000e+02 -3.365409581483286283e-02 8.017763617465067938e-02 8.695430701045579747e-02 1.968206834850635190e+00
9.100000000000000000e+02 -1.851844150699187841e-01 2.768605750514797625e-01 3.330841419260665015e-01 2.160324466658231302e+00
9.110000000000000000e+02 1.652733734469792326e-01 4.808294092322915741e-02 1.721257016786610083e-01 2.831148307118247498e-01
9.120000000000000000e+02 -1.381137813773437029e-01 -1.049672092621046354e-01 1.734748731852055748e-01 -2.491718828992340651e+00
9.130000000000000000e+02 -7.190818864689811907e-01 -2.030843074862222902e-02 7.193686063536970376e-01 -3.113357991803618052e+00
9.140000000000000000e+02 -1.149396313617907228e-01 3.307295212107301263e-01 3.501330248032355485e-01 1.905272247964293619e+00
9.150000000000000000e+02 2.249670400201782550e-01 -1.980425524832009621e-01 2.997182371653447919e-01 -7.218340825564947272e-01
9.160000000000000000e+02 2.901866836086616219e-01 -7.286488073639038610e-02 2.991949234003175584e-01 -2.460104618466188442e-01
9.170000000000000000e+02 -1.214719651160297009e-01 -2.567131665280288910e-01 2.840019157998717181e-01 -2.012760024834850281e+00
9.180000000000000000e+02 3.387221961152113714e-01 7.364103635643463874e-02 3.466348631871316033e-01 2.140769672533833767e-01
9.190000000000000000e+02 -2.098992213563415088e-01 -5.938445945602146558e-01 6.298484624212272731e-01 -1.910548589744043069e+00
9.200000000000000000e+02 -7.131789110365144291e-02 2.875909592860456665e-02 7.689816116203926355e-02 2.758285810435848528e+00
9.210000000000000000e+02 2.037161587607493329e-01 -2.371360451456429597e-01 3.126240189869474162e-01 -8.610609073164727789e-01
9.220000000000000000e+02 9.202700904708439877e-02 3.054680891076708704e-01 3.190293463887673431e-01 1.278178890545902835e+00
9.230000000000000000e+02 -2.752634707268590830e-01 -4.606559229615249385e-02 2.790914135371989069e-01 -2.975778299935376570e+00
9.240000000000000000e+02 -2.918250483806851814e-01 -2.115288824872760265e-01 3.604252030431627229e-01 -2.514383920502769598e+00
9.250000000000000000e+02 2.555779411415928792e-02 2.185137342253190285e-01 2.200033019867545236e-01 1.454363384172068896e+00
9.260000000000000000e+02 -2.808155252454436202e-02 -3.026971880215787447e-01 3.039969756894955744e-01 -1.663302653294686628e+00
9.270000000000000000e+02 -1.317446794819052691e-01 2.270880491691355529e-01 2.625369357771086265e-01 2.096490864886003003e+00
9.280000000000000000e+02 1.587116807604262991e-01 -2.496641680668289787e-01 2.958404881457257773e-01 -1.004539121770863686e+00
9.290000000000000000e+02 -5.218436142294467783e-02 1.907040862727365227e-01 1.977150881906584445e-01 1.837898182113751666e+00
9.300000000000000000e+02 1.740754468962796286e-01 2.126424518104127470e-01 2.748073389196205030e-01 8.847985317906755798e-01
9.310000000000000000e+02 7.726152011759392091e-03 4.806506172467216870e-02 4.868206634383302062e-02 1.411416090446255600e+00
9.320000000000000000e+02 -7.785713682835294913e-02 -1.209896910426885575e-01 1.438757766050772768e-01 -2.142590129133094212e+00
9.330000000000000000e+02 1.510537741677060453e-01 1.680320496314533230e-01 2.259469238419844761e-01 8.385571517935794805e-01
9.340000000000000000e+02 2.110044862892417328e-01 8.573399478761226100e-02 2.277569122912170563e-01 3.859372681796544580e-01
9.350000000000000000e+02 -1.308641124006095502e-01 2.915196213762485944e-02 1.340718196000668938e-01 2.922406399858570758e+00
9.360000000000000000e+02 -2.933251086914127614e-01 -9.131935886282893655e-02 3.072114006542517872e-01 -2.839778856152222808e+00
9.370000000000000000e+02 5.579009762783421200e-02 1.145278383127231736e-01 1.273937233222600107e-01 1.117496555514483569e+00
9.380000000000000000e+02 -2.059754058765186913e-01 -2.533377231921992712e-01 3.265055433192581846e-01 -2.253442114300801435e+00
9.390000000000000000e+02 -2.038453719503368067e-01 -7.745153915881440587e-02 2.180634691635454092e-01 -2.778487234473846268e+00
9.400000000000000000e+02 -2.371694267259290556e-01 1.203394825182973749e-01 2.659528680542427304e-01 2.672043538925903405e+00
9.410000000000000000e+02 -2.226004725154995811e-01 3.698647546019395715e-01 4.316838044922193807e-01 2.112569790985062035e+00
9.420000000000000000e+02 -3.865821341514954490e-01 -1.994382820863487837e-01 4.349958330911675164e-01 -2.665304963353164691e+00
9.430000000000000000e+02 7.581044000262635030e-02 -1.539878993564343101e-01 1.716376880571372221e-01 -1.113316185775921952e+00
9.440000000000000000e+02 -2.406592985376580507e-01 -2.716319389739622059e-01 3.629060598052779030e-01 -2.295808946460768052e+00
9.450000000000000000e+02 2.360103415432943108e-01 3.263353294576060715e-01 4.027351841689359446e-01 9.446596702517477961e-01
9.460000000000000000e+02 2.438590682396853671e-01 1.575266009090267594e-01 2.903134085030853462e-01 5.735397347785547995e-01
9.470000000000000000e+02 -3.316045388176086517e-01 2.633922920260632905e-01 4.234820771451631716e-01 2.470339204057375504e+00
9.480000000000000000e+02 4.161272617118980111e-02 2.457043520436409390e-01 2.492032254859151419e-01 1.403027320759555385e+00
9.490000000000000000e+02 -1.833240783046514444e-01 -1.246736790303537845e-01 2.217007982151026346e-01 -2.544366365974604527e+00
9.500000000000000000e+02 4.154899145562147567e-01 2.849100438148883807e-01 5.037912287491042029e-01 6.010781316831654841e-01
9.510000000000000000e+02 -4.152957996712782762e-01 -1.252978032739546221e-02 4.154847730298419917e-01 -3.111431066184838112e+00
9.520000000000000000e+02 -2.249942185315010890e-01 1.503421156030206873e-01 2.706014598936837268e-01 2.552526255248550591e+00
9.530000000000000000e+02 -2.011128146790339827e-02 -9.651115061962978192e-04 2.013442530842703485e-02 -3.093640877008844825e+00
9.540000000000000000e+02 -2.585914005544885930e-01 -7.687805377385348304e-02 2.697772184466054601e-01 -2.852618916079985301e+00
9.550000000000000000e+02 -2.519854820406541851e-02 -7.403122545822624079e-02 7.820223254127298129e-02 -1.898872993091694550e+00
9.560000000000000000e+02 2.166130252009076940e-01 8.887246684742784730e-02 2.341356829922262017e-01 3.893387893873586081e-01
9.570000000000000000e+02 -9.726790190075312870e-02 2.783572724098584000e-02 1.011724886083617686e-01 2.862866291379854822e+00
9.580000000000000000e+02 -1.946954569996325046e-01 -9.964278031850307138e-02 2.187121502018056773e-01 -2.668559251944385036e+00
9.590000000000000000e+02 1.880807146647199835e-01 9.131245716623523356e-02 2.090749149528162709e-01 4.519773257990481463e-01
9.600000000000000000e+02 8.414902015567629623e-02 -6.727415170320207027e-02 1.077351803291100585e-01 -6.744143135256899235e-01
9.610000000000000000e+02 -1.246715519638089548e-01 9.172273211891000810e-02 1.547774384605910269e-01 2.507296798604157662e+00
9.620000000000000000e+02 1.314459955990866791e-02 -3.651606438758500661e-01 3.653971487757063930e-01 -1.534815103884741738e+00
9.630000000000000000e+02 -2.735127383912588916e-01 -2.840029499167387450e-01 3.942929033392496008e-01 -2.337380716844061013e+00
9.640000000000000000e+02 -1.269099724574386245e-01 2.880146200143349766e-01 3.147357025365085659e-01 1.985836971804675555e+00
9.650000000000000000e+02 -3.378088189918030948e-01 2.010933372486609083e-01 3.931327110206430664e-01 2.604645497704548340e+00
9.660000000000000000e+02 -2.512051742769432772e-01 -3.618966731821646188e-02 2.537986044171887112e-01 -2.998512903485683889e+00
9.670000000000000000e+02 -7.996381211586024718e-02 -2.986806941472749943e-02 8.535990170251825382e-02 -2.784120298698053997e+00
9.680000000000000000e+02 1.868197952174799892e-01 4.676201944625411056e-01 5.035576254554049447e-01 1.190710864863708807e+00
9.690000000000000000e+02 -1.057583460453767887e-01 1.671417443483046716e-01 1.977907744614184615e-01 2.134946742223021054e+00
9.700000000000000000e+02 2.546179272885597256e-02 -2.423522526499597984e-01 2.436861039400424478e-01 -1.466119242039338300e+00
9.710000000000000000e+02 -1.028106291372237607e-01 2.463007561614143914e-01 2.668971486345934618e-01 1.966228364369183801e+00
9.720000000000000000e+02 2.929245829489824926e-01 -3.311964342382786586e-01 4.421491709231011868e-01 -8.466426770301002103e-01
9.730000000000000000e+02 3.144416887869726229e-03 3.008452488944051151e-01 3.008616810760407767e-01 1.560344766050614673e+00
9.740000000000000000e+02 -4.357477688500885349e-02 9.831999449202434571e-02 1.075433982050502252e-01 1.987975520906583027e+00
9.750000000000000000e+02 -4.340627666418032937e-02 4.224149793298206390e-01 4.246392817628393823e-01 1.673194353709657634e+00
9.760000000000000000e+02 -1.523606335880048346e-01 4.510354843549770898e-01 4.760743332870057687e-01 1.896563165540731344e+00
9.770000000000000000e+02 4.616546338637946001e-02 -3.455993452486213480e-01 3.486691231611352970e-01 -1.438001583319924670e+00
9.780000000000000000e+02 1.725402868821720725e-01 1.909530643291125762e-01 2.573581616620317369e-01 8.360099639253799619e-01
9.790000000000000000e+02 -1.984714673664973450e-01 -2.074617327258609922e-01 2.871085054543441872e-01 -2.334050955512303904e+00
9.800000000000000000e+02 -3.437650176252567968e-01 -9.895509222651184544e-02 3.577240523370641134e-01 -2.861313317788920951e+00
9.810000000000000000e+02 -1.119841161987953637e-01 1.923919034535383210e-01 2.226097185553697066e-01 2.097922079358213399e+00
9.820000000000000000e+02 -2.108865698940333155e-01 -5.341731871202805293e-02 2.175466738427719038e-01 -2.893511639339732877e+00
9.830000000000000000e+02 6.352351465157529686e-03 2.607921374124686290e-02 2.684171675766153578e-02 1.331869931718556721e+00
9.840000000000000000e+02 3.901109368597462379e-01 4.214973153485070817e-02 3.923813743363068207e-01 1.076279863576076745e-01
9.850000000000000000e+02 -3.346010311784392011e-01 -1.524174652222621829e-01 3.676804778206946844e-01 -2.714157777149201145e+00
9.860000000000000000e+02 2.148373223616263095e-01 -2.817605440994320753e-01 3.543219994450264587e-01 -9.193545284538954254e-01
9.870000000000000000e+02 6.946558553365632382e-02 7.183304027968084177e-03 6.983600382533314277e-02 1.030418552186967013e-01
9.880000000000000000e+02 -1.383894646812022511e-01 -6.480668223953846285e-02 1.528121395624255918e-01 -2.703631635766736263e+00
9.890000000000000000e+02 -9.667986379887308357e-02 3.258327566208175097e-01 3.398734784464500502e-01 1.859237762666940963e+00
9.900000000000000000e+02 2.576900275497138182e-01 -4.336689980646508957e-02 2.613136779760987793e-01 -1.667286447230461877e-01
9.910000000000000000e+02 -1.128974273144708884e-01 2.659286373424911698e-01 2.889011409687757270e-01 1.972277552003525836e+00
9.920000000000000000e+02 -2.856677834465853327e-01 -1.783149487378560827e-01 3.367525849086676626e-01 -2.583566008896658328e+00
9.930000000000000000e+02 2.982852663711519359e-01 2.517869957053554542e-01 3.903470140022051726e-01 7.010674403813877964e-01
9.940000000000000000e+02 8.870928510652867360e-02 2.915812451086571278e-01 3.047769016235091777e-01 1.275458550102026134e+00
9.950000000000000000e+02 -3.487223301945230336e-01 -2.515233200909163802e-01 4.299665616368970045e-01 -2.516733008972286800e+00
9.960000000000000000e+02 -3.984862277671374908e-01 2.208177790413561048e-02 3.990975803428161162e-01 3.086235114140259750e+00
9.970000000000000000e+02 -4.391082173810331724e-03 4.474352410257143031e-02 4.495847586133838031e-02 1.668622011360230806e+00
9.980000000000000000e+02 4.333480798383816390e-01 9.703757400822043966e-02 4.440797778203971480e-01 2.202912378500250512e-01
9.990000000000000000e+02 -1.417113278556864919e-01 -1.587906072068781815e-01 2.128298789638121691e-01 -2.299419732852038933e+00
1.000000000000000000e+03 2.157211664690626973e-01 8.815272830984895169e-02 2.330376046290450198e-01 3.879341030959697068e-01
1.001000000000000000e+03 2.102746009451986753e-01 1.567399087569164573e-01 2.622647646935993837e-01 6.405543359739558351e-01
1.002000000000000000e+03 5.427623045893502363e-02 2.132626008139701101e-01 2.200610054025251006e-01 1.321582917424775072e+00
1.003000000000000000e+03 5.457674221377123436e-01 -1.626138351074044031e-01 5.694781281446917864e-01 -2.895790932435535203e-01
1.004000000000000000e+03 1.656939692875314674e-01 2.117898419517028064e-02 1.670420331227942534e-01 1.271305268551629619e-01
1.005000000000000000e+03 6.174603871402840893e-02 -4.494668834139972646e-04 6.174767459065629016e-02 -7.279154327135858686e-03
1.006000000000000000e+03 -2.483425186572602861e-01 1.710034682564518516e-01 3.015231213833642343e-01 2.538572918250862287e+00
1.007000000000000000e+03 5.516794817680741037e-02 -8.336987017603741945e-03 5.579433536274629180e-02 -1.499852402972051413e-01
1.008000000000000000e+03 3.407177194678618487e-02 4.348186189418029590e-01 4.361514840305494300e-01 1.492597528682487296e+00
1.009000000000000000e+03 -1.824158785242538938e-01 -1.811001726838504244e-02 1.833126440353653186e-01 -3.042638177887012407e+00
1.010000000000000000e+03 5.388315726335542177e-02 5.313275497707212192e-02 7.567353756843323009e-02 7.783862156217652428e-01
1.011000000000000000e+03 -2.904756364832629667e-01 -1.477833039198701015e-01 3.259079629401979150e-01 -2.670959114870417928e+00
1.012000000000000000e+03 1.684385733090969228e-01 -6.000864278342807334e-02 1.788088090310795686e-01 -3.422445106483072985e-01
1.013000000000000000e+03 1.394730728891445393e-01 -1.785449987425425933e-01 2.265635774724506779e-01 -9.076462277843904136e-01
1.014000000000000000e+03 -2.359082256165032643e-01 1.682703556462423755e-01 2.897716402666760116e-01 2.522004551700324448e+00
1.015000000000000000e+03 1.859731923832096470e-02 1.067672157730304022e-01 1.083748063286705809e-01 1.398340899604465504e+00
1.016000000000000000e+03 -4.152005673216584147e-02 1.269205882766424529e-02 4.341662663458735472e-02 2.844928451548058401e+00
1.017000000000000000e+03 2.796423367517790193e-01 -1.866668415302623063e-01 3.362206808494674348e-01 -5.885931126748286113e-01
1.018000000000000000e+03 -3.979099195783941667e-02 3.216980638639542478e-02 5.116853998236620127e-02 2.461708630092529049e+00
1.019000000000000000e+03 -6.138053629635750741e-02 -6.023010086033840638e-02 8.599555387155197184e-02 -2.365654198214003134e+00
1.020000000000000000e+03 2.683634759548467752e-01 2.180581418568447172e-01 3.457865070482470937e-01 6.823453239342459620e-01
1.021000000000000000e+03 2.478247970522960419e-01 7.453498962462114241e-02 2.587906387649176465e-01 2.921509495004213086e-01
1.022000000000000000e+03 -1.575550815643776414e-01 -7.732226055785251795e-02 1.755059420775664791e-01 -2.685361626163330850e+00
1.023000000000000000e+03 2.938443602064026716e-02 6.859585175471567819e-02 7.462463372242460202e-02 1.166074343426516169e+00
